             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
   38251143_[6-10] regular_m run_test  erikaye PD       0:00      1 (Priority)
          38250721 regular_m bl_N5P0T    uscms PD       0:00     10 (Priority)
        38047884_5 regular_m run-fd_e  erikaye PD       0:00      1 (Priority)
          38243614 regular_m bl_HEWzl    uscms PD       0:00     10 (Priority)
          38242709 regular_m b7596b_8   jweber PD       0:00     64 (Priority)
          38242544 regular_m  44nNSn7 malamast PD       0:00      1 (Priority)
          38242275 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38242271 regular_m      neb stsun123 PD       0:00      1 (Priority)
          38242270 regular_m      neb stsun123 PD       0:00      1 (Priority)
          38242264 regular_m      neb stsun123 PD       0:00      1 (Priority)
     38241773_[25] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241771_[24] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241769_[23] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241768_[22] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241767_[21] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241766_[20] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241765_[19] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241763_[18] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241762_[17] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241761_[16] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241760_[15] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241759_[14] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241758_[13] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241757_[12] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241756_[11] regular_m     wrap    xruan PD       0:00      1 (Priority)
     38241755_[10] regular_m     wrap    xruan PD       0:00      1 (Priority)
      38241752_[9] regular_m     wrap    xruan PD       0:00      1 (Priority)
      38241751_[8] regular_m     wrap    xruan PD       0:00      1 (Priority)
      38241750_[7] regular_m     wrap    xruan PD       0:00      1 (Priority)
          38241288 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38240999 regular_m ss_allm2  klawler PD       0:00      4 (Priority)
          38240791 regular_m run.la_m     dzxu PD       0:00     43 (Priority)
          38240790 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240789 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240788 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240787 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240786 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240785 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240333 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240326 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240325 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240305 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240290 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240201 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240200 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240199 regular_m run.la_m     dzxu PD       0:00      8 (Priority)
          38240060 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240055 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240053 regular_m    myjob adillali PD       0:00      1 (Priority)
          38240051 regular_m    myjob adillali PD       0:00      1 (Priority)
    38047912_[3-5] regular_m run-fd_e  erikaye PD       0:00      1 (Priority)
    38097741_[2-5] regular_m run_test  erikaye PD       0:00      1 (Priority)
          38239524 regular_m       md  pkamath PD       0:00      1 (Priority)
          38239004 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38238527 regular_m   co_cry   zhaooo PD       0:00      4 (Priority)
    38097734_[3-5] regular_m run_test  erikaye PD       0:00      1 (Priority)
          38237481 regular_m      CH3    pokun PD       0:00      5 (Priority)
          38237464 regular_m      CH3    pokun PD       0:00      5 (Priority)
          38237448 regular_m      CH3    pokun PD       0:00      5 (Priority)
          38237416 regular_m      CH3    pokun PD       0:00      5 (Priority)
          38234833 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234831 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234830 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234828 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234826 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234825 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234824 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234823 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234822 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234821 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234819 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234818 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234816 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234814 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234813 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234812 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234810 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234809 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234806 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234805 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234803 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38234802 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233810 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233809 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233808 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233807 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233805 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233804 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233803 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233802 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233801 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233800 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233798 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233797 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233796 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233794 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233792 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233790 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233787 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233785 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233783 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233701 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233697 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233695 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233694 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233693 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233690 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233686 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233685 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233684 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233683 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233682 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233678 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233675 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233672 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233671 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233669 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233667 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233664 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233663 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233662 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233659 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233658 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233656 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233655 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233654 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233652 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233650 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233647 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233594 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233593 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233592 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233591 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233590 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233589 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233588 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233587 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233586 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233585 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233584 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233583 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233582 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233581 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233580 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233579 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233578 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233577 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233576 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233575 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38233574 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231606 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231605 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231604 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231603 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231601 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231600 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231597 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231596 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231595 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231592 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231591 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231590 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231588 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231587 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231586 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231585 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231584 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231582 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231578 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231576 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231575 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231573 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38231571 regular_m scripts_    bipin PD       0:00      1 (Priority)
